idx,udsid,sid,data
1618,70E,28,01,DF,C4
1619,70E,28,FE,E0,3B
1620,70E,28,FF,E0,3B
1621,70E,28,FE,E2,3C
1622,70E,28,FE,DF,3A
1623,70E,28,FD,DE,3B
1624,70E,28,FD,DF,38
1625,70E,28,00,DF,3B
1626,70E,28,00,00,3B
1627,70E,28,00,00,00
1628,70E,28,FE,FF,3B
1629,70E,28,FE,FF,FF
1630,70E,28,FF,FF,FF
1631,70E,28,FE,FF,3B
1632,70E,28,FE,DF,3D
1633,70E,28,FA,DF,8B
1634,70E,28,FE,20,3B
1635,70E,28,01,20,3B
1636,70E,28,FE,20,C4
1637,70E,28,FF,DF,3B
1638,70E,28,FE,E0,3C
1639,70E,28,01,E0,3B
1640,70E,28,FD,DF,3B
1641,70E,28,FD,DE,3B
1642,70E,28,FE,DC,3A
1643,74B,2F,00,00,00,00
1644,74B,2F,00,00,10,00
1645,74B,2F,00,00,18,00
1646,74B,2F,25,00,00,80
1647,74B,2F,00,FF,00,00
1648,74B,2F,00,00,FF,FF
1649,74B,2F,FF,FF,FF,FF
1650,74B,2F,00,00,00,01
1651,74B,2F,01,00,00,01
1652,74B,2F,01,01,01,01
1653,74B,2F,00,FF,00,00
1654,74B,2F,00,00,FF,FF
1655,74B,2F,FF,FF,FF,FF
1656,74B,2F,00,00,00,00
1657,74B,2F,00,00,00,00
1658,74B,2F,00,00,00,00
1659,74B,2F,00,FF,00,00
1660,74B,2F,00,FF,FF,00
1661,74B,2F,FF,FF,FF,FF
1662,74B,2F,00,00,00,02
1663,74B,2F,00,C0,00,00
1664,74B,2F,00,00,00,4B
1665,74B,2F,00,00,FF,00
1666,74B,2F,FF,FF,00,00
1667,74B,2F,FF,FF,FF,FF
1668,74B,2F,00,00,01,00
1669,74B,2F,01,01,00,00
1670,74B,2F,01,01,01,01
1671,74B,2F,FF,00,00,00
1672,74B,2F,00,00,FF,FF
1673,74B,2F,FF,FF,FF,FF
1674,70E,27,59,31,01
1675,70E,27,59,35,01
1676,70E,27,59,31,02
1677,70E,27,59,1D,00
1678,70E,27,59,CE,01
1679,70E,27,59,CE,FE
1680,70E,27,A6,31,FE
1681,70E,27,5A,31,01
1682,70E,27,5A,32,01
1683,70E,27,5C,32,01
1684,70E,27,58,31,01
1685,70E,27,58,30,01
1686,70E,27,58,31,FE
1687,70E,27,59,00,01
1688,70E,27,00,00,01
1689,70E,27,00,00,00
1690,70E,27,59,FF,01
1691,70E,27,FF,FF,01
1692,70E,27,FF,FF,FF
1693,70E,27,59,31,11
1694,70E,27,59,32,01
1695,70E,27,59,F1,13
1696,70E,27,A6,31,01
1697,70E,27,59,CE,FE
1698,70E,27,A6,31,FE
1699,70E,27,5A,31,01
1700,70E,27,5A,32,01
1701,70E,27,59,34,02
1702,70E,27,59,31,00
1703,70E,27,58,31,00
1704,70E,27,56,30,01
1705,74B,2E,00,00,00,00
1706,74B,2E,80,00,00,00
1707,74B,2E,00,00,0C,00
1708,74B,2E,04,00,00,B0
1709,74B,2E,00,FF,00,00
1710,74B,2E,FF,FF,00,00
1711,74B,2E,FF,FF,FF,FF
1712,74B,2E,00,00,01,00
1713,74B,2E,00,00,01,01
1714,74B,2E,01,01,01,01
1715,74B,2E,00,00,FF,00
1716,74B,2E,FF,00,00,FF
1717,74B,2E,FF,FF,FF,FF
1718,74B,2E,00,00,00,00
1719,74B,2E,00,00,00,00
1720,74B,2E,00,00,00,00
1721,74B,2E,00,FF,00,00
1722,74B,2E,00,FF,FF,00
1723,74B,2E,FF,FF,FF,FF
1724,74B,2E,08,00,00,00
1725,74B,2E,80,01,00,00
1726,74B,2E,02,00,00,58
1727,74B,2E,00,00,FF,00
1728,74B,2E,00,FF,FF,00
1729,74B,2E,FF,FF,FF,FF
1730,74B,2E,01,00,00,00
1731,74B,2E,01,00,00,01
1732,74B,2E,01,01,01,01
1733,74B,2E,FF,00,00,00
1734,74B,2E,00,FF,FF,00
1735,74B,2E,FF,FF,FF,FF
1736,70E,27,27,AA,00
1737,70E,27,27,AA,08
1738,70E,27,27,AA,03
1739,70E,27,A7,8F,00
1740,70E,27,27,55,00
1741,70E,27,D8,AA,FF
1742,70E,27,27,55,FF
1743,70E,27,27,AB,00
1744,70E,27,28,AB,00
1745,70E,27,2A,AB,00
1746,70E,27,27,A9,00
1747,70E,27,27,A9,FF
1748,70E,27,24,A9,00
1749,70E,27,27,AA,00
1750,70E,27,27,00,00
1751,70E,27,00,00,00
1752,70E,27,27,AA,FF
1753,70E,27,FF,FF,00
1754,70E,27,FF,FF,FF
1755,70E,27,07,AA,00
1756,70E,27,27,A9,00
1757,70E,27,A7,8F,00
1758,70E,27,27,AA,FF
1759,70E,27,D8,55,00
1760,70E,27,27,55,FF
1761,70E,27,27,AB,00
1762,70E,27,28,AA,01
1763,70E,27,27,AD,01
1764,70E,27,27,A9,00
1765,70E,27,26,A9,00
1766,70E,27,27,A7,FF
1767,74B,28,00,00,00,00
1768,74B,28,08,00,00,00
1769,74B,28,0C,00,00,00
1770,74B,28,00,4B,00,00
1771,74B,28,00,FF,00,00
1772,74B,28,00,FF,FF,00
1773,74B,28,FF,FF,FF,FF
1774,74B,28,00,00,00,01
1775,74B,28,01,00,00,01
1776,74B,28,01,01,01,01
1777,74B,28,FF,00,00,00
1778,74B,28,FF,FF,00,00
1779,74B,28,FF,FF,FF,FF
1780,74B,28,00,00,00,00
1781,74B,28,00,00,00,00
1782,74B,28,00,00,00,00
1783,74B,28,FF,00,00,00
1784,74B,28,00,FF,FF,00
1785,74B,28,FF,FF,FF,FF
1786,74B,28,00,04,00,00
1787,74B,28,00,00,80,01
1788,74B,28,00,00,80,25
1789,74B,28,00,00,FF,00
1790,74B,28,FF,FF,00,00
1791,74B,28,FF,FF,FF,FF
1792,74B,28,00,00,01,00
1793,74B,28,01,01,00,00
1794,74B,28,01,01,01,01
1795,74B,28,FF,00,00,00
1796,74B,28,FF,00,00,FF
1797,74B,28,FF,FF,FF,FF
1798,70E,22,F7,1D,57,FD,FE
1799,70E,22,E7,1D,57,FD,FE
1800,70E,22,F7,9D,56,FD,FE
1801,70E,22,97,14,57,FD,FE
1802,70E,22,08,1D,57,FD,FE
1803,70E,22,F7,1D,57,02,01
1804,70E,22,08,1D,57,02,FE
1805,70E,22,F8,1D,57,FD,FE
1806,70E,22,F8,1E,57,FD,FE
1807,70E,22,F8,1D,58,FF,FE
1808,70E,22,F7,1C,57,FD,FE
1809,70E,22,F7,1D,56,FC,FE
1810,70E,22,F5,1D,56,FD,FD
1811,70E,22,F7,1D,57,FD,00
1812,70E,22,F7,1D,00,00,FE
1813,70E,22,00,00,00,00,FE
1814,70E,22,FF,1D,57,FD,FE
1815,70E,22,F7,FF,FF,FD,FE
1816,70E,22,FF,FF,FF,FF,FE
1817,70E,22,F7,1C,57,FD,FE
1818,70E,22,37,1D,57,FD,FE
1819,70E,22,F7,1D,97,EF,FE
1820,70E,22,F7,E2,57,FD,FE
1821,70E,22,F7,1D,A8,02,FE
1822,70E,22,08,1D,A8,FD,FE
1823,70E,22,F7,1D,57,FE,FE
1824,70E,22,F8,1D,57,FD,FF
1825,70E,22,F7,1E,59,FD,FF
1826,70E,22,F7,1D,57,FC,FE
1827,70E,22,F6,1D,57,FD,FD
1828,70E,22,F6,1B,57,FC,FE
1829,74B,27,00,00,00,00
1830,74B,27,00,00,00,01
1831,74B,27,00,00,18,00
1832,74B,27,00,00,60,09
1833,74B,27,00,FF,00,00
1834,74B,27,FF,FF,00,00
1835,74B,27,FF,FF,FF,FF
1836,74B,27,00,01,00,00
1837,74B,27,00,00,01,01
1838,74B,27,01,01,01,01
1839,74B,27,00,00,FF,00
1840,74B,27,FF,FF,00,00
1841,74B,27,FF,FF,FF,FF
1842,74B,27,00,00,00,00
1843,74B,27,00,00,00,00
1844,74B,27,00,00,00,00
1845,74B,27,00,FF,00,00
1846,74B,27,00,FF,FF,00
1847,74B,27,FF,FF,FF,FF
1848,74B,27,00,20,00,00
1849,74B,27,00,00,60,00
1850,74B,27,58,02,00,00
1851,74B,27,00,FF,00,00
1852,74B,27,00,FF,FF,00
1853,74B,27,FF,FF,FF,FF
1854,74B,27,00,01,00,00
1855,74B,27,01,00,00,01
1856,74B,27,01,01,01,01
1857,74B,27,FF,00,00,00
1858,74B,27,FF,00,00,FF
1859,74B,27,FF,FF,FF,FF
1860,70E,22,BF,D1,FF,A5,01
1861,70E,22,BF,D5,FF,A5,01
1862,70E,22,BF,D7,FF,A5,01
1863,70E,22,B6,D1,FF,A5,61
1864,70E,22,BF,D1,FF,5A,01
1865,70E,22,BF,2E,00,A5,01
1866,70E,22,BF,2E,FF,A5,FE
1867,70E,22,BF,D1,00,A5,01
1868,70E,22,BF,D2,00,A5,01
1869,70E,22,BF,D2,01,A5,02
1870,70E,22,BF,D0,FF,A5,01
1871,70E,22,BF,D0,FE,A5,01
1872,70E,22,BE,CF,FF,A4,01
1873,70E,22,BF,D1,FF,00,01
1874,70E,22,BF,00,00,A5,01
1875,70E,22,BF,00,00,00,00
1876,70E,22,BF,D1,FF,A5,01
1877,70E,22,BF,D1,FF,FF,01
1878,70E,22,BF,FF,FF,FF,FF
1879,70E,22,BF,D1,FF,A4,01
1880,70E,22,BF,D1,FF,A9,01
1881,70E,22,7F,C3,FF,A5,01
1882,70E,22,BF,D1,00,A5,01
1883,70E,22,40,2E,FF,A5,01
1884,70E,22,BF,D1,00,A5,FE
1885,70E,22,C0,D1,FF,A5,01
1886,70E,22,BF,D2,00,A5,01
1887,70E,22,C0,D3,FF,A6,01
1888,70E,22,BF,D1,FF,A4,01
1889,70E,22,BF,D0,FE,A5,01
1890,70E,22,BF,D0,FF,A4,FF
1891,74B,23,00,00,00,00
1892,74B,23,00,40,00,00
1893,74B,23,00,00,00,0C
1894,74B,23,C0,12,00,00
1895,74B,23,00,00,00,FF
1896,74B,23,00,FF,FF,00
1897,74B,23,FF,FF,FF,FF
1898,74B,23,01,00,00,00
1899,74B,23,01,00,00,01
1900,74B,23,01,01,01,01
1901,74B,23,00,FF,00,00
1902,74B,23,00,FF,FF,00
1903,74B,23,FF,FF,FF,FF
1904,74B,23,00,00,00,00
1905,74B,23,00,00,00,00
1906,74B,23,00,00,00,00
1907,74B,23,FF,00,00,00
1908,74B,23,FF,FF,00,00
1909,74B,23,FF,FF,FF,FF
1910,74B,23,00,00,20,00
1911,74B,23,00,00,00,60
1912,74B,23,00,00,96,00
1913,74B,23,00,00,00,FF
1914,74B,23,00,FF,FF,00
1915,74B,23,FF,FF,FF,FF
1916,74B,23,00,00,01,00
1917,74B,23,00,01,01,00
1918,74B,23,01,01,01,01
1919,74B,23,00,00,FF,00
1920,74B,23,FF,00,00,FF
1921,74B,23,FF,FF,FF,FF
1922,70E,19,FC
1923,70E,19,7C
1924,70E,19,7D
1925,70E,19,59
1926,70E,19,03
1927,70E,19,FC
1928,70E,19,FC
1929,70E,19,FD
1930,70E,19,FE
1931,70E,19,00
1932,70E,19,FB
1933,70E,19,FA
1934,70E,19,F8
1935,70E,19,00
1936,70E,19,00
1937,70E,19,00
1938,70E,19,FF
1939,70E,19,FF
1940,70E,19,FF
1941,70E,19,DC
1942,70E,19,9C
1943,70E,19,48
1944,70E,19,03
1945,70E,19,FC
1946,70E,19,FC
1947,70E,19,FD
1948,70E,19,FE
1949,70E,19,00
1950,70E,19,FB
1951,70E,19,FA
1952,70E,19,F8
1953,74B,22,00,00,00,00
1954,74B,22,00,80,00,00
1955,74B,22,00,00,00,60
1956,74B,22,00,00,00,96
1957,74B,22,00,FF,00,00
1958,74B,22,00,00,FF,FF
1959,74B,22,FF,FF,FF,FF
1960,74B,22,00,00,00,01
1961,74B,22,01,00,00,01
1962,74B,22,01,01,01,01
1963,74B,22,00,00,FF,00
1964,74B,22,FF,FF,00,00
1965,74B,22,FF,FF,FF,FF
1966,74B,22,00,00,00,00
1967,74B,22,00,00,00,00
1968,74B,22,00,00,00,00
1969,74B,22,00,00,00,FF
1970,74B,22,FF,FF,00,00
1971,74B,22,FF,FF,FF,FF
1972,74B,22,00,20,00,00
1973,74B,22,00,00,80,01
1974,74B,22,80,25,00,00
1975,74B,22,00,FF,00,00
1976,74B,22,00,FF,FF,00
1977,74B,22,FF,FF,FF,FF
1978,74B,22,00,00,01,00
1979,74B,22,00,01,01,00
1980,74B,22,01,01,01,01
1981,74B,22,00,FF,00,00
1982,74B,22,00,00,FF,FF
1983,74B,22,FF,FF,FF,FF
1984,70E,19,A2
1985,70E,19,A3
1986,70E,19,A4
1987,70E,19,E9
1988,70E,19,5D
1989,70E,19,A2
1990,70E,19,A2
1991,70E,19,A3
1992,70E,19,A4
1993,70E,19,A6
1994,70E,19,A1
1995,70E,19,A0
1996,70E,19,9E
1997,70E,19,00
1998,70E,19,00
1999,70E,19,00
2000,70E,19,FF
2001,70E,19,FF
2002,70E,19,FF
2003,70E,19,E2
2004,70E,19,23
2005,70E,19,16
2006,70E,19,5D
2007,70E,19,A2
2008,70E,19,A2
2009,70E,19,A3
2010,70E,19,A4
2011,70E,19,A6
2012,70E,19,A1
2013,70E,19,A0
2014,70E,19,9E
2015,74B,19,00,00,00,00
2016,74B,19,00,00,00,02
2017,74B,19,00,00,0C,00
2018,74B,19,00,00,60,09
2019,74B,19,00,00,00,FF
2020,74B,19,FF,00,00,FF
2021,74B,19,FF,FF,FF,FF
2022,74B,19,00,00,01,00
2023,74B,19,01,00,00,01
2024,74B,19,01,01,01,01
2025,74B,19,00,FF,00,00
2026,74B,19,00,FF,FF,00
2027,74B,19,FF,FF,FF,FF
2028,74B,19,00,00,00,00
2029,74B,19,00,00,00,00
2030,74B,19,00,00,00,00
2031,74B,19,00,00,FF,00
2032,74B,19,00,00,FF,FF
2033,74B,19,FF,FF,FF,FF
2034,74B,19,00,00,00,02
2035,74B,19,03,00,00,00
2036,74B,19,80,25,00,00
2037,74B,19,00,00,FF,00
2038,74B,19,FF,FF,00,00
2039,74B,19,FF,FF,FF,FF
2040,74B,19,00,00,00,01
2041,74B,19,01,01,00,00
2042,74B,19,01,01,01,01
2043,74B,19,FF,00,00,00
2044,74B,19,FF,FF,00,00
2045,74B,19,FF,FF,FF,FF
2046,70E,14,18,58,FD,7D,00
2047,70E,14,18,58,FD,FD,00
2048,70E,14,18,58,FD,65,00
2049,70E,14,1A,58,FD,7D,58
2050,70E,14,18,58,02,7D,00
2051,70E,14,18,58,02,82,00
2052,70E,14,E7,58,02,7D,00
2053,70E,14,18,58,FD,7D,01
2054,70E,14,19,58,FD,7D,01
2055,70E,14,18,59,FF,7D,01
2056,70E,14,18,57,FD,7D,00
2057,70E,14,18,58,FD,7C,FF
2058,70E,14,18,57,FD,7C,FE
2059,70E,14,18,58,FD,7D,00
2060,70E,14,00,00,FD,7D,00
2061,70E,14,00,00,00,00,00
2062,70E,14,18,FF,FD,7D,00
2063,70E,14,FF,FF,FD,7D,00
2064,70E,14,18,FF,FF,FF,FF
2065,70E,14,18,58,FD,7D,04
2066,70E,14,18,54,FD,7D,00
2067,70E,14,98,7D,FD,7D,00
2068,70E,14,18,58,FD,7D,FF
2069,70E,14,E7,A7,FD,7D,00
2070,70E,14,E7,58,FD,82,00
2071,70E,14,18,58,FE,7D,00
2072,70E,14,18,58,FD,7E,01
2073,70E,14,18,59,FF,7D,01
2074,70E,14,18,58,FD,7D,FF
2075,70E,14,18,57,FC,7D,00
2076,70E,14,18,57,FB,7D,FF
2077,74B,14,00,00,00,00
2078,74B,14,00,01,00,00
2079,74B,14,03,00,00,00
2080,74B,14,00,96,00,00
2081,74B,14,00,FF,00,00
2082,74B,14,FF,00,00,FF
2083,74B,14,FF,FF,FF,FF
2084,74B,14,00,00,01,00
2085,74B,14,00,01,01,00
2086,74B,14,01,01,01,01
2087,74B,14,00,00,FF,00
2088,74B,14,FF,00,00,FF
2089,74B,14,FF,FF,FF,FF
2090,74B,14,00,00,00,00
2091,74B,14,00,00,00,00
2092,74B,14,00,00,00,00
2093,74B,14,00,00,00,FF
2094,74B,14,FF,FF,00,00
2095,74B,14,FF,FF,FF,FF
2096,74B,14,00,40,00,00
2097,74B,14,00,18,00,00
2098,74B,14,25,00,00,80
2099,74B,14,FF,00,00,00
2100,74B,14,00,FF,FF,00
2101,74B,14,FF,FF,FF,FF
2102,74B,14,00,00,01,00
2103,74B,14,00,01,01,00
2104,74B,14,01,01,01,01
2105,74B,14,00,00,FF,00
2106,74B,14,00,00,FF,FF
2107,74B,14,FF,FF,FF,FF
2108,70E,14,B5,FF,F5,00
2109,70E,14,B5,FF,F7,00
2110,70E,14,B5,FF,F5,06
2111,70E,14,B5,FF,BE,00
2112,70E,14,B5,00,F5,00
2113,70E,14,4A,FF,F5,FF
2114,70E,14,4A,00,0A,FF
2115,70E,14,B6,FF,F5,00
2116,70E,14,B5,00,F6,00
2117,70E,14,B6,00,F6,01
2118,70E,14,B5,FF,F4,00
2119,70E,14,B4,FF,F5,FF
2120,70E,14,B4,FE,F4,FF
2121,70E,14,B5,FF,00,00
2122,70E,14,B5,FF,00,00
2123,70E,14,00,00,00,00
2124,70E,14,B5,FF,F5,00
2125,70E,14,FF,FF,F5,00
2126,70E,14,FF,FF,FF,FF
2127,70E,14,B5,FF,75,00
2128,70E,14,B5,FC,F5,00
2129,70E,14,B5,FF,75,25
2130,70E,14,B5,FF,0A,00
2131,70E,14,4A,FF,F5,FF
2132,70E,14,4A,00,0A,FF
2133,70E,14,B5,FF,F6,00
2134,70E,14,B5,FF,F6,01
2135,70E,14,B6,00,F6,01
2136,70E,14,B5,FF,F4,00
2137,70E,14,B4,FF,F5,FF
2138,70E,14,B4,FE,F4,FF
2139,74B,11,00,00,00,00
2140,74B,11,00,80,00,00
2141,74B,11,00,80,01,00
2142,74B,11,00,60,09,00
2143,74B,11,00,00,FF,00
2144,74B,11,00,FF,FF,00
2145,74B,11,FF,FF,FF,FF
2146,74B,11,00,01,00,00
2147,74B,11,01,00,00,01
2148,74B,11,01,01,01,01
2149,74B,11,00,00,00,FF
2150,74B,11,00,FF,FF,00
2151,74B,11,FF,FF,FF,FF
2152,74B,11,00,00,00,00
2153,74B,11,00,00,00,00
2154,74B,11,00,00,00,00
2155,74B,11,00,00,00,FF
2156,74B,11,FF,FF,00,00
2157,74B,11,FF,FF,FF,FF
2158,74B,11,08,00,00,00
2159,74B,11,00,C0,00,00
2160,74B,11,00,4B,00,00
2161,74B,11,FF,00,00,00
2162,74B,11,00,FF,FF,00
2163,74B,11,FF,FF,FF,FF
2164,74B,11,00,01,00,00
2165,74B,11,00,01,01,00
2166,74B,11,01,01,01,01
2167,74B,11,00,00,00,FF
2168,74B,11,FF,FF,00,00
2169,74B,11,FF,FF,FF,FF
2170,70E,11,97,66,31,FF
2171,70E,11,97,66,39,FF
2172,70E,11,91,66,31,FF
2173,70E,11,9E,66,31,9F
2174,70E,11,68,66,31,FF
2175,70E,11,68,66,31,00
2176,70E,11,68,99,CE,00
2177,70E,11,97,66,32,FF
2178,70E,11,98,67,31,FF
2179,70E,11,98,67,32,00
2180,70E,11,97,65,31,FF
2181,70E,11,96,65,31,FF
2182,70E,11,96,65,30,FE
2183,70E,11,97,66,31,00
2184,70E,11,00,00,31,FF
2185,70E,11,00,00,00,00
2186,70E,11,97,66,FF,FF
2187,70E,11,97,FF,FF,FF
2188,70E,11,FF,FF,FF,FF
2189,70E,11,97,66,31,F7
2190,70E,11,A7,66,31,FF
2191,70E,11,F7,6F,31,FF
2192,70E,11,68,66,31,FF
2193,70E,11,68,66,31,00
2194,70E,11,68,99,CE,00
2195,70E,11,97,67,31,FF
2196,70E,11,98,67,31,FF
2197,70E,11,98,67,32,00
2198,70E,11,97,66,31,FE
2199,70E,11,96,65,31,FF
2200,70E,11,96,65,30,FE
2201,74B,10,00,00,00,00
2202,74B,10,20,00,00,00
2203,74B,10,00,00,00,0C
2204,74B,10,00,00,80,25
2205,74B,10,00,00,FF,00
2206,74B,10,00,FF,FF,00
2207,74B,10,FF,FF,FF,FF
2208,74B,10,00,00,01,00
2209,74B,10,00,00,01,01
2210,74B,10,01,01,01,01
2211,74B,10,00,00,FF,00
2212,74B,10,00,00,FF,FF
2213,74B,10,FF,FF,FF,FF
2214,74B,10,00,00,00,00
2215,74B,10,00,00,00,00
2216,74B,10,00,00,00,00
2217,74B,10,00,00,FF,00
2218,74B,10,FF,FF,00,00
2219,74B,10,FF,FF,FF,FF
2220,74B,10,00,80,00,00
2221,74B,10,00,00,00,30
2222,74B,10,4B,00,00,00
2223,74B,10,00,00,FF,00
2224,74B,10,FF,00,00,FF
2225,74B,10,FF,FF,FF,FF
2226,74B,10,00,00,01,00
2227,74B,10,00,01,01,00
2228,74B,10,01,01,01,01
2229,74B,10,FF,00,00,00
2230,74B,10,FF,FF,00,00
2231,74B,10,FF,FF,FF,FF
2232,70E,11,FF,FF
2233,70E,11,FF,DF
2234,70E,11,3F,FF
2235,70E,11,FE,D3
2236,70E,11,FF,00
2237,70E,11,00,00
2238,70E,11,FF,FF
2239,70E,11,00,FF
2240,70E,11,00,00
2241,70E,11,01,01
2242,70E,11,FE,FF
2243,70E,11,FE,FE
2244,70E,11,FD,FD
2245,70E,11,FF,00
2246,70E,11,00,00
2247,70E,11,00,00
2248,70E,11,FF,FF
2249,70E,11,FF,FF
2250,70E,11,FF,FF
2251,70E,11,7F,FF
2252,70E,11,FF,9F
2253,70E,11,FE,D3
2254,70E,11,FF,00
2255,70E,11,00,00
2256,70E,11,FF,FF
2257,70E,11,00,FF
2258,70E,11,00,00
2259,70E,11,01,01
2260,70E,11,FE,FF
2261,70E,11,FE,FE
2262,70E,11,FD,FD
2263,74A,85,01,FD,39
2264,74A,85,01,FF,39
2265,74A,85,31,FD,39
2266,74A,85,01,4D,3D
2267,74A,85,01,02,39
2268,74A,85,01,02,C6
2269,74A,85,FE,FD,C6
2270,74A,85,01,FE,39
2271,74A,85,01,FE,3A
2272,74A,85,01,00,3A
2273,74A,85,00,FD,39
2274,74A,85,00,FC,39
2275,74A,85,FE,FC,39
2276,74A,85,01,00,39
2277,74A,85,00,00,39
2278,74A,85,00,00,00
2279,74A,85,FF,FD,39
2280,74A,85,01,FF,FF
2281,74A,85,FF,FF,FF
2282,74A,85,01,FD,79
2283,74A,85,01,9D,39
2284,74A,85,2D,FC,39
2285,74A,85,FE,FD,39
2286,74A,85,FE,02,39
2287,74A,85,01,02,C6
2288,74A,85,01,FE,39
2289,74A,85,02,FE,39
2290,74A,85,04,FE,39
2291,74A,85,00,FD,39
2292,74A,85,00,FC,39
2293,74A,85,00,FD,36
2294,70E,10,31
2295,70E,10,21
2296,70E,10,32
2297,70E,10,94
2298,70E,10,CE
2299,70E,10,31
2300,70E,10,31
2301,70E,10,32
2302,70E,10,33
2303,70E,10,35
2304,70E,10,30
2305,70E,10,2F
2306,70E,10,2D
2307,70E,10,00
2308,70E,10,00
2309,70E,10,00
2310,70E,10,FF
2311,70E,10,FF
2312,70E,10,FF
2313,70E,10,B1
2314,70E,10,3D
2315,70E,10,58
2316,70E,10,CE
2317,70E,10,31
2318,70E,10,31
2319,70E,10,32
2320,70E,10,33
2321,70E,10,35
2322,70E,10,30
2323,70E,10,2F
2324,70E,10,2D
2325,74A,85,58,DE,21,1E,0B,FE,3C
2326,74A,85,58,D6,21,1E,0B,FE,3C
2327,74A,85,58,DE,21,1E,0B,FE,3A
2328,74A,85,58,DE,21,1E,6B,F7,3C
2329,74A,85,58,DE,21,1E,0B,FE,C3
2330,74A,85,A7,DE,21,1E,0B,FE,C3
2331,74A,85,A7,21,DE,1E,F4,FE,3C
2332,74A,85,58,DE,21,1F,0B,FE,3C
2333,74A,85,59,DF,21,1E,0B,FE,3C
2334,74A,85,58,DF,22,1F,0B,FF,3C
2335,74A,85,58,DE,20,1E,0B,FE,3C
2336,74A,85,58,DE,20,1D,0B,FE,3C
2337,74A,85,57,DE,20,1E,0B,FD,3B
2338,74A,85,58,DE,21,1E,0B,FE,00
2339,74A,85,00,00,21,1E,0B,FE,3C
2340,74A,85,58,00,00,00,00,FE,3C
2341,74A,85,58,FF,21,1E,0B,FE,3C
2342,74A,85,FF,FF,21,1E,0B,FE,3C
2343,74A,85,58,DE,FF,FF,FF,FF,3C
2344,74A,85,58,5E,21,1E,0B,FE,3C
2345,74A,85,58,DE,39,1E,0B,FE,3C
2346,74A,85,58,DE,21,7E,02,FE,3C
2347,74A,85,58,21,21,1E,0B,FE,3C
2348,74A,85,58,21,DE,1E,0B,FE,3C
2349,74A,85,58,21,21,1E,F4,01,C3
2350,74A,85,58,DE,21,1E,0B,FE,3D
2351,74A,85,59,DF,21,1E,0B,FE,3C
2352,74A,85,58,DF,21,1E,0C,FF,3D
2353,74A,85,57,DE,21,1E,0B,FE,3C
2354,74A,85,58,DD,20,1E,0B,FE,3C
2355,74A,85,58,DE,20,1D,0A,FE,3B
2356,70E,10,F7,FC,5C,30,C7
2357,70E,10,F7,FC,58,30,C7
2358,70E,10,F7,FC,5C,00,C7
2359,70E,10,F7,FC,DC,15,C7
2360,70E,10,08,FC,5C,30,C7
2361,70E,10,F7,FC,A3,CF,C7
2362,70E,10,F7,03,5C,CF,C7
2363,70E,10,F7,FC,5C,30,C8
2364,70E,10,F8,FC,5C,30,C8
2365,70E,10,F9,FC,5D,30,C8
2366,70E,10,F7,FC,5C,2F,C7
2367,70E,10,F6,FC,5C,30,C6
2368,70E,10,F6,FA,5C,2F,C7
2369,70E,10,F7,FC,00,30,C7
2370,70E,10,F7,FC,00,00,C7
2371,70E,10,F7,00,00,00,00
2372,70E,10,F7,FC,FF,30,C7
2373,70E,10,F7,FF,FF,30,C7
2374,70E,10,F7,FF,FF,FF,FF
2375,70E,10,F7,7C,5C,30,C7
2376,70E,10,F7,FC,5C,28,C7
2377,70E,10,F7,FC,5C,30,8C
2378,70E,10,F7,03,5C,30,C7
2379,70E,10,08,FC,5C,30,38
2380,70E,10,F7,03,5C,CF,C7
2381,70E,10,F7,FC,5C,30,C8
2382,70E,10,F7,FD,5D,30,C7
2383,70E,10,F7,FD,5C,31,C9
2384,70E,10,F7,FC,5B,30,C7
2385,70E,10,F6,FC,5C,30,C6
2386,70E,10,F7,FB,5C,2F,C5
2387,74A,3E,2E,57
2388,74A,3E,2E,D7
2389,74A,3E,2E,54
2390,74A,3E,2E,1C
2391,74A,3E,D1,57
2392,74A,3E,D1,A8
2393,74A,3E,2E,57
2394,74A,3E,2E,58
2395,74A,3E,2F,58
2396,74A,3E,30,59
2397,74A,3E,2D,57
2398,74A,3E,2D,56
2399,74A,3E,2C,55
2400,74A,3E,00,57
2401,74A,3E,00,00
2402,74A,3E,00,00
2403,74A,3E,FF,57
2404,74A,3E,FF,FF
2405,74A,3E,FF,FF
2406,74A,3E,2E,55
2407,74A,3E,EE,57
2408,74A,3E,2A,E7
2409,74A,3E,2E,A8
2410,74A,3E,D1,A8
2411,74A,3E,2E,57
2412,74A,3E,2E,58
2413,74A,3E,2F,58
2414,74A,3E,30,59
2415,74A,3E,2D,57
2416,74A,3E,2D,56
2417,74A,3E,2C,55
2418,70E,86,D8,DD
2419,70E,86,D8,D5
2420,70E,86,18,DD
2421,70E,86,FD,5D
2422,70E,86,27,DD
2423,70E,86,27,22
2424,70E,86,D8,DD
2425,70E,86,D8,DE
2426,70E,86,D9,DE
2427,70E,86,DA,DF
2428,70E,86,D8,DC
2429,70E,86,D7,DC
2430,70E,86,D6,DB
2431,70E,86,D8,00
2432,70E,86,00,00
2433,70E,86,00,00
2434,70E,86,FF,DD
2435,70E,86,FF,FF
2436,70E,86,FF,FF
2437,70E,86,D8,FD
2438,70E,86,D8,D1
2439,70E,86,D1,BD
2440,70E,86,D8,22
2441,70E,86,27,22
2442,70E,86,D8,DD
2443,70E,86,D9,DD
